gr.id,smp.id,Repetition,Year,State,Type,JDctr,det.id,distance,vis.id,size
259,560,1,2007,MS,TREAT,9,NA,NA,2007_1,NA
259,560,1,2008,MS,TREAT,-4,797,212.77,2008_1,1
259,560,1,2008,MS,TREAT,-4,798,275.19,2008_1,1
259,560,1,2008,MS,TREAT,-4,799,199.43,2008_1,1
260,561,1,2006,MS,CONTROL,13,NA,NA,2006_1,NA
260,561,1,2007,MS,CONTROL,10,NA,NA,2007_1,NA
260,561,1,2008,MS,CONTROL,0,800,304.22,2008_1,1
260,562,1,2006,MS,TREAT,13,NA,NA,2006_1,NA
260,562,1,2007,MS,TREAT,10,801,241.66,2007_1,1
260,562,1,2008,MS,TREAT,0,802,415.1,2008_1,1
260,562,1,2008,MS,TREAT,0,803,171.42,2008_1,1
261,563,1,2006,MS,CONTROL,11,NA,NA,2006_1,NA
261,563,1,2007,MS,CONTROL,11,NA,NA,2007_1,NA
261,563,1,2008,MS,CONTROL,1,804,240.38,2008_1,1
261,563,1,2008,MS,CONTROL,1,805,268.82,2008_1,1
261,564,1,2006,MS,TREAT,11,NA,NA,2006_1,NA
261,564,1,2007,MS,TREAT,11,806,157.85,2007_1,1
261,564,1,2007,MS,TREAT,11,807,189.64,2007_1,1
261,564,1,2008,MS,TREAT,1,808,261.09,2008_1,1
261,564,1,2008,MS,TREAT,1,809,143.59,2008_1,1
261,564,1,2008,MS,TREAT,1,810,179.83,2008_1,1
261,564,1,2008,MS,TREAT,1,811,182.37,2008_1,1
261,564,1,2008,MS,TREAT,1,812,293.51,2008_1,1
262,565,1,2006,MS,CONTROL,10,NA,NA,2006_1,NA
262,565,1,2007,MS,CONTROL,12,813,130.32,2007_1,1
262,565,1,2007,MS,CONTROL,12,814,161.59,2007_1,1
262,565,1,2008,MS,CONTROL,-3,815,117.29,2008_1,1
262,566,1,2006,MS,TREAT,10,NA,NA,2006_1,NA
262,566,1,2007,MS,TREAT,11,816,186.11,2007_1,1
262,566,1,2007,MS,TREAT,11,817,331.32,2007_1,1
262,566,1,2007,MS,TREAT,11,818,234.46,2007_1,1
262,566,1,2007,MS,TREAT,11,819,377.22,2007_1,1
262,566,1,2008,MS,TREAT,-3,820,219.58,2008_1,1
262,566,1,2008,MS,TREAT,-3,821,212.41,2008_1,1
262,566,1,2008,MS,TREAT,-3,822,232.72,2008_1,1
262,566,1,2008,MS,TREAT,-3,823,471.01,2008_1,1
318,567,1,2006,NC,CONTROL,-17,NA,NA,2006_1,NA
318,567,1,2007,NC,CONTROL,-20,824,340,2007_1,1
318,567,1,2008,NC,CONTROL,-20,NA,NA,2008_1,NA
318,568,1,2006,NC,TREAT,-17,NA,NA,2006_1,NA
318,568,1,2007,NC,TREAT,-20,NA,NA,2007_1,NA
318,568,1,2008,NC,TREAT,-20,NA,NA,2008_1,NA
319,569,1,2006,NC,CONTROL,4,NA,NA,2006_1,NA
319,569,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
319,569,1,2008,NC,CONTROL,-19,NA,NA,2008_1,NA
319,570,1,2006,NC,TREAT,4,NA,NA,2006_1,NA
319,570,1,2007,NC,TREAT,-19,NA,NA,2007_1,NA
319,570,1,2008,NC,TREAT,-19,825,189,2008_1,1
320,571,1,2006,NC,CONTROL,-4,NA,NA,2006_1,NA
320,571,1,2007,NC,CONTROL,-17,NA,NA,2007_1,NA
320,571,1,2008,NC,CONTROL,-18,826,341,2008_1,1
320,572,1,2006,NC,TREAT,-4,NA,NA,2006_1,NA
320,572,1,2007,NC,TREAT,-17,827,255,2007_1,1
320,572,1,2007,NC,TREAT,-17,828,375,2007_1,1
320,572,1,2008,NC,TREAT,-18,NA,NA,2008_1,NA
321,573,1,2006,NC,CONTROL,-7,NA,NA,2006_1,NA
321,573,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
321,573,1,2008,NC,CONTROL,-18,NA,NA,2008_1,NA
321,574,1,2006,NC,TREAT,-7,829,261,2006_1,1
321,574,1,2007,NC,TREAT,-19,830,402,2007_1,1
321,574,1,2008,NC,TREAT,-18,831,197,2008_1,1
321,574,1,2008,NC,TREAT,-18,832,134,2008_1,1
322,575,1,2006,NC,CONTROL,-4,833,385,2006_1,1
322,575,1,2006,NC,CONTROL,-4,834,455,2006_1,1
322,575,1,2007,NC,CONTROL,-17,NA,NA,2007_1,NA
322,575,1,2008,NC,CONTROL,-14,NA,NA,2008_1,NA
322,576,1,2006,NC,TREAT,-4,835,227,2006_1,1
322,576,1,2007,NC,TREAT,-17,NA,NA,2007_1,NA
322,576,1,2008,NC,TREAT,-14,836,48,2008_1,1
323,577,1,2006,NC,CONTROL,5,NA,NA,2006_1,NA
323,577,1,2007,NC,CONTROL,-20,837,264,2007_1,1
323,577,1,2008,NC,CONTROL,-15,NA,NA,2008_1,NA
323,578,1,2006,NC,TREAT,5,838,210,2006_1,1
323,578,1,2007,NC,TREAT,-20,839,250,2007_1,1
323,578,1,2007,NC,TREAT,-20,840,66,2007_1,1
323,578,1,2007,NC,TREAT,-20,841,240,2007_1,1
323,578,1,2008,NC,TREAT,-15,842,119,2008_1,1
323,578,1,2008,NC,TREAT,-15,843,83,2008_1,1
324,579,1,2006,NC,CONTROL,-18,NA,NA,2006_1,NA
324,579,1,2007,NC,CONTROL,-20,NA,NA,2007_1,NA
324,579,1,2008,NC,CONTROL,-14,NA,NA,2008_1,NA
324,580,1,2006,NC,TREAT,-18,NA,NA,2006_1,NA
324,580,1,2007,NC,TREAT,-20,NA,NA,2007_1,NA
324,580,1,2008,NC,TREAT,-14,844,140,2008_1,1
284,581,1,2006,NC,CONTROL,-16,NA,NA,2006_1,NA
284,581,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
284,581,1,2008,NC,CONTROL,-13,NA,NA,2008_1,NA
284,582,1,2006,NC,TREAT,-16,NA,NA,2006_1,NA
284,582,1,2007,NC,TREAT,-19,NA,NA,2007_1,NA
284,582,1,2008,NC,TREAT,-13,NA,NA,2008_1,NA
285,583,1,2006,NC,CONTROL,-15,NA,NA,2006_1,NA
285,583,1,2007,NC,CONTROL,-12,NA,NA,2007_1,NA
285,583,1,2008,NC,CONTROL,-12,NA,NA,2008_1,NA
285,584,1,2006,NC,TREAT,-15,NA,NA,2006_1,NA
285,584,1,2007,NC,TREAT,-12,NA,NA,2007_1,NA
285,584,1,2008,NC,TREAT,-12,NA,NA,2008_1,NA
286,585,1,2006,NC,CONTROL,-17,NA,NA,2006_1,NA
286,585,1,2007,NC,CONTROL,-20,NA,NA,2007_1,NA
286,585,1,2008,NC,CONTROL,-20,845,173,2008_1,1
286,586,1,2006,NC,TREAT,-17,846,185,2006_1,1
286,586,1,2006,NC,TREAT,-17,847,260,2006_1,1
286,586,1,2006,NC,TREAT,-17,848,255,2006_1,1
286,586,1,2007,NC,TREAT,-20,849,270,2007_1,1
286,586,1,2007,NC,TREAT,-20,850,282,2007_1,1
286,586,1,2008,NC,TREAT,-20,NA,NA,2008_1,NA
287,587,1,2006,NC,CONTROL,-18,NA,NA,2006_1,NA
287,587,1,2007,NC,CONTROL,-16,851,368,2007_1,1
287,587,1,2008,NC,CONTROL,-14,852,240,2008_1,1
287,587,1,2008,NC,CONTROL,-14,853,319,2008_1,1
287,588,1,2006,NC,TREAT,-18,NA,NA,2006_1,NA
287,588,1,2007,NC,TREAT,-16,NA,NA,2007_1,NA
287,588,1,2008,NC,TREAT,-14,NA,NA,2008_1,NA
288,589,1,2006,NC,CONTROL,-8,NA,NA,2006_1,NA
288,589,1,2007,NC,CONTROL,-12,NA,NA,2007_1,NA
288,589,1,2008,NC,CONTROL,-11,NA,NA,2008_1,NA
288,590,1,2006,NC,TREAT,-8,854,190,2006_1,1
288,590,1,2006,NC,TREAT,-8,855,90,2006_1,1
288,590,1,2007,NC,TREAT,-13,NA,NA,2007_1,NA
288,590,1,2008,NC,TREAT,-11,856,330,2008_1,1
288,590,1,2008,NC,TREAT,-11,857,295,2008_1,1
289,591,1,2006,NC,CONTROL,-9,858,400,2006_1,1
289,591,1,2007,NC,CONTROL,-19,859,225,2007_1,1
289,591,1,2008,NC,CONTROL,-5,NA,NA,2008_1,NA
289,592,1,2006,NC,TREAT,-9,NA,NA,2006_1,NA
289,592,1,2007,NC,TREAT,-19,NA,NA,2007_1,NA
289,592,1,2008,NC,TREAT,-5,860,349,2008_1,1
289,592,1,2008,NC,TREAT,-5,861,486,2008_1,1
289,592,1,2008,NC,TREAT,-5,862,492,2008_1,1
290,593,1,2006,NC,CONTROL,5,NA,NA,2006_1,NA
290,593,1,2007,NC,CONTROL,-12,863,382,2007_1,1
290,593,1,2008,NC,CONTROL,-14,NA,NA,2008_1,NA
290,594,1,2006,NC,TREAT,5,NA,NA,2006_1,NA
290,594,1,2007,NC,TREAT,-12,864,310,2007_1,1
290,594,1,2007,NC,TREAT,-12,865,255,2007_1,1
290,594,1,2007,NC,TREAT,-12,866,100,2007_1,1
290,594,1,2007,NC,TREAT,-12,867,268,2007_1,1
290,594,1,2008,NC,TREAT,-14,NA,NA,2008_1,NA
291,595,1,2006,NC,CONTROL,-5,NA,NA,2006_1,NA
291,595,1,2007,NC,CONTROL,7,NA,NA,2007_1,NA
291,595,1,2008,NC,CONTROL,-11,NA,NA,2008_1,NA
291,596,1,2006,NC,TREAT,-5,NA,NA,2006_1,NA
291,596,1,2007,NC,TREAT,7,868,238,2007_1,1
291,596,1,2008,NC,TREAT,-11,NA,NA,2008_1,NA
292,597,1,2006,NC,CONTROL,-17,NA,NA,2006_1,NA
292,597,1,2007,NC,CONTROL,-24,869,240,2007_1,1
292,597,1,2007,NC,CONTROL,-24,870,325,2007_1,1
292,597,1,2007,NC,CONTROL,-24,871,278,2007_1,1
292,597,1,2008,NC,CONTROL,-22,NA,NA,2008_1,NA
292,598,1,2006,NC,TREAT,-17,NA,NA,2006_1,NA
292,598,1,2007,NC,TREAT,-24,872,178,2007_1,1
292,598,1,2008,NC,TREAT,-22,NA,NA,2008_1,NA
293,599,1,2006,NC,CONTROL,-16,873,442,2006_1,1
293,599,1,2006,NC,CONTROL,-16,874,286,2006_1,1
293,599,1,2006,NC,CONTROL,-16,875,212,2006_1,1
293,599,1,2007,NC,CONTROL,-9,NA,NA,2007_1,NA
293,599,1,2008,NC,CONTROL,-20,NA,NA,2008_1,NA
293,600,1,2006,NC,TREAT,-16,NA,NA,2006_1,NA
293,600,1,2007,NC,TREAT,-9,NA,NA,2007_1,NA
293,600,1,2008,NC,TREAT,-20,NA,NA,2008_1,NA
294,601,1,2006,NC,CONTROL,-7,NA,NA,2006_1,NA
294,601,1,2007,NC,CONTROL,-2,NA,NA,2007_1,NA
294,601,1,2008,NC,CONTROL,-5,NA,NA,2008_1,NA
294,602,1,2006,NC,TREAT,-7,876,320,2006_1,1
294,602,1,2007,NC,TREAT,-3,NA,NA,2007_1,NA
294,602,1,2008,NC,TREAT,-5,NA,NA,2008_1,NA
295,603,1,2006,NC,CONTROL,-8,877,286,2006_1,1
295,603,1,2007,NC,CONTROL,-10,NA,NA,2007_1,NA
295,603,1,2008,NC,CONTROL,-7,NA,NA,2008_1,NA
295,604,1,2006,NC,TREAT,-8,NA,NA,2006_1,NA
295,604,1,2007,NC,TREAT,-10,NA,NA,2007_1,NA
295,604,1,2008,NC,TREAT,-7,NA,NA,2008_1,NA
296,605,1,2006,NC,CONTROL,-10,NA,NA,2006_1,NA
296,605,1,2007,NC,CONTROL,-9,NA,NA,2007_1,NA
296,605,1,2008,NC,CONTROL,-14,NA,NA,2008_1,NA
296,606,1,2006,NC,TREAT,-10,NA,NA,2006_1,NA
296,606,1,2007,NC,TREAT,-9,NA,NA,2007_1,NA
296,606,1,2008,NC,TREAT,-14,878,319,2008_1,1
297,607,1,2006,NC,CONTROL,-9,879,364,2006_1,1
297,607,1,2007,NC,CONTROL,-4,NA,NA,2007_1,NA
297,607,1,2008,NC,CONTROL,-11,880,340,2008_1,1
297,608,1,2006,NC,TREAT,-9,881,312,2006_1,1
297,608,1,2006,NC,TREAT,-9,882,388,2006_1,1
297,608,1,2007,NC,TREAT,-4,NA,NA,2007_1,NA
297,608,1,2008,NC,TREAT,-11,883,143,2008_1,1
297,608,1,2008,NC,TREAT,-11,884,288,2008_1,1
297,608,1,2008,NC,TREAT,-11,885,487,2008_1,1
298,609,1,2006,NC,CONTROL,-8,NA,NA,2006_1,NA
298,609,1,2007,NC,CONTROL,2,NA,NA,2007_1,NA
298,609,1,2008,NC,CONTROL,-13,NA,NA,2008_1,NA
298,610,1,2006,NC,TREAT,-8,886,400,2006_1,1
298,610,1,2007,NC,TREAT,2,NA,NA,2007_1,NA
298,610,1,2008,NC,TREAT,-13,887,275,2008_1,1
298,610,1,2008,NC,TREAT,-13,888,281,2008_1,1
298,610,1,2008,NC,TREAT,-13,889,225,2008_1,1
298,610,1,2008,NC,TREAT,-13,890,407,2008_1,1
298,610,1,2008,NC,TREAT,-13,891,249,2008_1,1
298,610,1,2008,NC,TREAT,-13,892,278,2008_1,1
299,611,1,2006,NC,CONTROL,-15,893,455,2006_1,1
299,611,1,2007,NC,CONTROL,-12,NA,NA,2007_1,NA
299,611,1,2008,NC,CONTROL,-1,NA,NA,2008_1,NA
299,612,1,2006,NC,TREAT,-15,894,345,2006_1,1
299,612,1,2007,NC,TREAT,-12,895,178,2007_1,1
299,612,1,2008,NC,TREAT,-1,NA,NA,2008_1,NA
300,613,1,2006,NC,CONTROL,-15,NA,NA,2006_1,NA
300,613,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
300,613,1,2008,NC,CONTROL,-13,NA,NA,2008_1,NA
300,614,1,2006,NC,TREAT,-15,NA,NA,2006_1,NA
300,614,1,2007,NC,TREAT,-19,NA,NA,2007_1,NA
300,614,1,2008,NC,TREAT,-13,NA,NA,2008_1,NA
301,615,1,2006,NC,CONTROL,-17,896,68,2006_1,1
301,615,1,2007,NC,CONTROL,-20,NA,NA,2007_1,NA
301,615,1,2008,NC,CONTROL,2,NA,NA,2008_1,NA
301,616,1,2006,NC,TREAT,-17,897,195,2006_1,1
301,616,1,2006,NC,TREAT,-17,898,191,2006_1,1
301,616,1,2007,NC,TREAT,-20,NA,NA,2007_1,NA
301,616,1,2008,NC,TREAT,2,NA,NA,2008_1,NA
302,617,1,2006,NC,CONTROL,-10,NA,NA,2006_1,NA
302,617,1,2007,NC,CONTROL,-17,NA,NA,2007_1,NA
302,617,1,2008,NC,CONTROL,0,NA,NA,2008_1,NA
302,618,1,2006,NC,TREAT,-10,NA,NA,2006_1,NA
302,618,1,2007,NC,TREAT,-17,NA,NA,2007_1,NA
302,618,1,2008,NC,TREAT,0,NA,NA,2008_1,NA
303,619,1,2006,NC,CONTROL,-16,NA,NA,2006_1,NA
303,619,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
303,619,1,2008,NC,CONTROL,1,899,437,2008_1,1
303,619,1,2008,NC,CONTROL,1,900,436,2008_1,1
303,620,1,2006,NC,TREAT,-16,NA,NA,2006_1,NA
303,620,1,2007,NC,TREAT,-19,NA,NA,2007_1,NA
303,620,1,2008,NC,TREAT,0,NA,NA,2008_1,NA
304,621,1,2006,NC,CONTROL,-18,NA,NA,2006_1,NA
304,621,1,2007,NC,CONTROL,-16,901,270,2007_1,1
304,621,1,2008,NC,CONTROL,3,NA,NA,2008_1,NA
304,622,1,2006,NC,TREAT,-18,NA,NA,2006_1,NA
304,622,1,2007,NC,TREAT,-16,NA,NA,2007_1,NA
304,622,1,2008,NC,TREAT,3,NA,NA,2008_1,NA
305,623,1,2006,NC,CONTROL,-17,NA,NA,2006_1,NA
305,623,1,2007,NC,CONTROL,-20,NA,NA,2007_1,NA
305,623,1,2008,NC,CONTROL,-19,NA,NA,2008_1,NA
305,624,1,2006,NC,TREAT,-17,NA,NA,2006_1,NA
305,624,1,2007,NC,TREAT,-20,NA,NA,2007_1,NA
305,624,1,2008,NC,TREAT,-19,NA,NA,2008_1,NA
306,625,1,2006,NC,CONTROL,-15,902,347,2006_1,1
306,625,1,2006,NC,CONTROL,-15,903,425,2006_1,1
306,625,1,2007,NC,CONTROL,-16,NA,NA,2007_1,NA
306,625,1,2008,NC,CONTROL,-19,904,418,2008_1,1
306,626,1,2006,NC,TREAT,-15,905,327,2006_1,1
306,626,1,2006,NC,TREAT,-15,906,138,2006_1,1
306,626,1,2007,NC,TREAT,-16,907,125,2007_1,1
306,626,1,2007,NC,TREAT,-16,908,75,2007_1,1
306,626,1,2007,NC,TREAT,-16,909,164,2007_1,1
306,626,1,2007,NC,TREAT,-16,910,190,2007_1,1
306,626,1,2008,NC,TREAT,-19,911,48,2008_1,1
306,626,1,2008,NC,TREAT,-19,912,432,2008_1,1
306,626,1,2008,NC,TREAT,-19,913,253,2008_1,1
307,627,1,2006,NC,CONTROL,-8,914,325,2006_1,1
307,627,1,2006,NC,CONTROL,-8,915,300,2006_1,1
307,627,1,2007,NC,CONTROL,-13,NA,NA,2007_1,NA
307,627,1,2008,NC,CONTROL,-11,NA,NA,2008_1,NA
307,628,1,2006,NC,TREAT,-8,NA,NA,2006_1,NA
307,628,1,2007,NC,TREAT,-18,NA,NA,2007_1,NA
307,628,1,2008,NC,TREAT,-11,NA,NA,2008_1,NA
308,629,1,2006,NC,CONTROL,-16,916,230,2006_1,1
308,629,1,2007,NC,CONTROL,-14,NA,NA,2007_1,NA
308,629,1,2008,NC,CONTROL,-20,NA,NA,2008_1,NA
308,630,1,2006,NC,TREAT,-16,NA,NA,2006_1,NA
308,630,1,2007,NC,TREAT,-14,917,167,2007_1,1
308,630,1,2007,NC,TREAT,-14,918,153,2007_1,1
308,630,1,2008,NC,TREAT,-20,NA,NA,2008_1,NA
309,631,1,2006,NC,CONTROL,-18,NA,NA,2006_1,NA
309,631,1,2007,NC,CONTROL,-18,919,155,2007_1,1
309,631,1,2008,NC,CONTROL,-18,NA,NA,2008_1,NA
309,632,1,2006,NC,TREAT,-18,NA,NA,2006_1,NA
309,632,1,2007,NC,TREAT,-18,NA,NA,2007_1,NA
309,632,1,2008,NC,TREAT,-18,NA,NA,2008_1,NA
310,633,1,2006,NC,CONTROL,-17,NA,NA,2006_1,NA
310,633,1,2007,NC,CONTROL,-20,NA,NA,2007_1,NA
310,633,1,2008,NC,CONTROL,-19,NA,NA,2008_1,NA
310,634,1,2006,NC,TREAT,-17,NA,NA,2006_1,NA
310,634,1,2007,NC,TREAT,-20,NA,NA,2007_1,NA
310,634,1,2008,NC,TREAT,-19,NA,NA,2008_1,NA
311,635,1,2006,NC,CONTROL,-16,NA,NA,2006_1,NA
311,635,1,2007,NC,CONTROL,-19,NA,NA,2007_1,NA
311,636,1,2006,NC,TREAT,-16,920,275,2006_1,1
311,636,1,2006,NC,TREAT,-16,921,130,2006_1,1
311,636,1,2007,NC,TREAT,-19,922,280,2007_1,1
311,636,1,2007,NC,TREAT,-19,923,105,2007_1,1
312,637,1,2006,NC,CONTROL,4,NA,NA,2006_1,NA
312,637,1,2007,NC,CONTROL,-23,NA,NA,2007_1,NA
312,637,1,2008,NC,CONTROL,-23,NA,NA,2008_1,NA
312,638,1,2006,NC,TREAT,4,NA,NA,2006_1,NA
312,638,1,2007,NC,TREAT,-23,NA,NA,2007_1,NA
312,638,1,2008,NC,TREAT,-23,NA,NA,2008_1,NA
313,639,1,2006,NC,CONTROL,-10,924,144,2006_1,1
313,639,1,2007,NC,CONTROL,10,NA,NA,2007_1,NA
313,639,1,2008,NC,CONTROL,-1,NA,NA,2008_1,NA
313,640,1,2006,NC,TREAT,-10,925,83,2006_1,1
313,640,1,2007,NC,TREAT,10,926,177,2007_1,1
313,640,1,2008,NC,TREAT,-1,NA,NA,2008_1,NA
314,641,1,2006,NC,CONTROL,-4,NA,NA,2006_1,NA
314,641,1,2007,NC,CONTROL,-9,NA,NA,2007_1,NA
314,641,1,2008,NC,CONTROL,-18,NA,NA,2008_1,NA
314,642,1,2006,NC,TREAT,-4,927,243,2006_1,1
314,642,1,2007,NC,TREAT,-9,NA,NA,2007_1,NA
314,642,1,2008,NC,TREAT,-18,NA,NA,2008_1,NA
315,643,1,2006,NC,CONTROL,-3,NA,NA,2006_1,NA
315,643,1,2007,NC,CONTROL,-7,NA,NA,2007_1,NA
315,643,1,2008,NC,CONTROL,-17,NA,NA,2008_1,NA
315,644,1,2006,NC,TREAT,-3,928,230,2006_1,1
315,644,1,2006,NC,TREAT,-3,929,210,2006_1,1
315,644,1,2007,NC,TREAT,-10,NA,NA,2007_1,NA
315,644,1,2008,NC,TREAT,-17,930,142,2008_1,1
316,645,1,2006,NC,CONTROL,-1,NA,NA,2006_1,NA
316,645,1,2007,NC,CONTROL,-11,NA,NA,2007_1,NA
316,645,1,2008,NC,CONTROL,-12,931,205,2008_1,1
316,645,1,2008,NC,CONTROL,-12,932,238,2008_1,1
316,646,1,2006,NC,TREAT,-1,933,370,2006_1,1
316,646,1,2007,NC,TREAT,-11,NA,NA,2007_1,NA
316,646,1,2008,NC,TREAT,-12,NA,NA,2008_1,NA
317,647,1,2006,NC,CONTROL,-9,NA,NA,2006_1,NA
317,647,1,2007,NC,CONTROL,-10,NA,NA,2007_1,NA
317,647,1,2008,NC,CONTROL,-8,NA,NA,2008_1,NA
317,648,1,2006,NC,TREAT,-9,NA,NA,2006_1,NA
317,648,1,2007,NC,TREAT,-10,NA,NA,2007_1,NA
317,648,1,2008,NC,TREAT,-8,NA,NA,2008_1,NA
402,733,1,2006,TN,CONTROL,13,934,357,2006_1,1
402,733,1,2006,TN,CONTROL,13,935,275,2006_1,1
402,733,1,2007,TN,CONTROL,10,NA,NA,2007_1,NA
402,733,1,2008,TN,CONTROL,-7,936,158,2008_1,1
402,734,1,2006,TN,TREAT,13,937,187,2006_1,1
402,734,1,2007,TN,TREAT,10,938,176,2007_1,1
402,734,1,2007,TN,TREAT,10,939,225,2007_1,1
402,734,1,2008,TN,TREAT,-7,940,171,2008_1,1
403,735,1,2006,TN,CONTROL,5,NA,NA,2006_1,NA
403,735,1,2007,TN,CONTROL,11,NA,NA,2007_1,NA
403,735,1,2008,TN,CONTROL,0,941,330,2008_1,1
403,736,1,2006,TN,TREAT,5,NA,NA,2006_1,NA
403,736,1,2007,TN,TREAT,11,942,136,2007_1,1
403,736,1,2007,TN,TREAT,11,943,151,2007_1,1
403,736,1,2007,TN,TREAT,11,944,134,2007_1,1
403,736,1,2008,TN,TREAT,0,945,70,2008_1,1
403,736,1,2008,TN,TREAT,0,946,202,2008_1,1
403,736,1,2008,TN,TREAT,0,947,91,2008_1,1
404,737,1,2006,TN,CONTROL,0,NA,NA,2006_1,NA
404,737,1,2007,TN,CONTROL,-6,NA,NA,2007_1,NA
404,737,1,2008,TN,CONTROL,-18,NA,NA,2008_1,NA
404,738,1,2006,TN,TREAT,0,NA,NA,2006_1,NA
404,738,1,2007,TN,TREAT,-16,948,373,2007_1,1
404,738,1,2007,TN,TREAT,-16,949,297,2007_1,1
404,738,1,2007,TN,TREAT,-16,950,496,2007_1,1
404,738,1,2008,TN,TREAT,-18,951,326,2008_1,1
404,738,1,2008,TN,TREAT,-18,952,311,2008_1,1
405,739,1,2006,TN,CONTROL,13,NA,NA,2006_1,NA
405,739,1,2007,TN,CONTROL,11,NA,NA,2007_1,NA
405,739,1,2008,TN,CONTROL,-2,NA,NA,2008_1,NA
405,740,1,2006,TN,TREAT,13,NA,NA,2006_1,NA
405,740,1,2007,TN,TREAT,11,NA,NA,2007_1,NA
405,740,1,2008,TN,TREAT,-21,953,161,2008_1,1
405,740,2,2008,TN,TREAT,-2,NA,NA,2008_2,NA
406,741,1,2006,TN,CONTROL,4,NA,NA,2006_1,NA
